review_id,product_category,product_name,user_id,review_title,review_text,rating,verified_purchase,helpful_votes,sentiment
1433,Home & Kitchen,Microwave Oven,U3693,Not good,"The Microwave Oven is amazing, I love it!",2,Yes,4,Negative
243,Home & Kitchen,Microwave Oven,U5345,Great!,"The Microwave Oven works okay, but could be better.",1,Yes,,Negative
1304,Beauty,Shampoo,U9808,Okay,"The Shampoo is amazing, I love it!",5,Yes,29,Positive
908,Books,Self-help Book,U8996,Terrible,Exceeded my expectations! Great Self-help Book.,5,Yes,48,Positive
1304,Beauty,Shampoo,U9808,Okay,"The Shampoo is amazing, I love it!",5,Yes,29,
706,Books,Biography,U9624,Okay,"The Biography is amazing, I love it!",2,No,26,Negative
23,Electronics,,U7946,Not good,Decent Smartwatch for the price point.,5,Yes,6,Positive
288,Electronics,Wireless Headphones,U5807,Great!,,4,Yes,,Positive
1071,Books,Fiction Novel,U7443,Loved it,"Not worth the money, poor quality Fiction Novel.",4,No,19,Positive
946,Home & Kitchen,Vacuum Cleaner,U2766,Terrible,"Not worth the money, poor quality Vacuum Cleaner.",2,,,Negative
913,Electronics,Laptop,U9582,Okay,"Not worth the money, poor quality Laptop.",1,Yes,0,Negative
843,Beauty,Lipstick,U9916,Okay,I use this Lipstick every day and it’s fantastic.,3,Yes,46,Neutral
851,Home & Kitchen,Blender,U3250,Great!,Really disappointed with the Blender.,1,Yes,44,Negative
58,Electronics,Smartphone,U3432,Okay,Decent Smartphone for the price point.,2,No,35,Negative
1198,Home & Kitchen,Blender,U2768,,I use this Blender every day and it’s fantastic.,3,Yes,29,Neutral
1011,Fashion,Jeans,U2589,Terrible,I use this Jeans every day and it’s fantastic.,5,Yes,14,Positive
1348,Home & Kitchen,Coffee Maker,U4134,Great!,Really disappointed with the Coffee Maker.,3,Yes,15,Neutral
331,Books,Biography,U6192,Loved it,Decent Biography for the price point.,2,Yes,24,Negative
932,Books,Fiction Novel,U6695,Terrible,Decent Fiction Novel for the price point.,3,Yes,,Neutral
422,Beauty,Shampoo,U6562,Not good,Really disappointed with the Shampoo.,5,Yes,49,Positive
376,Fashion,Sneakers,U5580,Not good,The Sneakers stopped working after a week.,,,20,Positive
629,Beauty,Perfume,U3722,Loved it,Decent Perfume for the price point.,5,Yes,38,Positive
48,Books,Cookbook,U1929,Not good,Decent Cookbook for the price point.,4,,28,Positive
1014,Electronics,Smartwatch,U9128,Terrible,I use this Smartwatch every day and it’s fantastic.,2,Yes,23,Negative
1289,Fashion,Jeans,U5044,Okay,Decent Jeans for the price point.,2,Yes,39,Negative
718,Electronics,Wireless Headphones,U2083,,The Wireless Headphones stopped working after a week.,1,Yes,50,Negative
372,Beauty,Perfume,U8689,Loved it,"The Perfume is amazing, I love it!",1,No,17,Negative
915,Books,Children's Story,U8998,Great!,The Children's Story stopped working after a week.,,No,39,Negative
1393,Fashion,Handbag,U7747,Not good,Decent Handbag for the price point.,3,Yes,8,Neutral
1490,Books,Fiction Novel,U9119,Great!,"The Fiction Novel works okay, but could be better.",3,,34,Neutral
163,Electronics,Wireless Headphones,U3434,Loved it,Exceeded my expectations! Great Wireless Headphones.,4,Yes,49,Positive
221,Beauty,Face Cream,U1126,Okay,Decent Face Cream for the price point.,1,Yes,0,Negative
1128,Books,Cookbook,U4422,Okay,I use this Cookbook every day and it’s fantastic.,2,No,4,Negative
361,Beauty,Lipstick,U5633,Great!,Really disappointed with the Lipstick.,4,No,15,Positive
206,Home & Kitchen,Coffee Maker,U1913,Terrible,"The Coffee Maker is amazing, I love it!",,Yes,7,
939,Fashion,Handbag,U6851,Terrible,Exceeded my expectations! Great Handbag.,4,No,16,Positive
950,Beauty,Shampoo,U3661,Okay,The Shampoo stopped working after a week.,5,Yes,9,Positive
312,Books,Biography,U7043,Okay,"The Biography works okay, but could be better.",3,,1,Neutral
736,Books,Self-help Book,U1325,Great!,Really disappointed with the Self-help Book.,2,No,17,Negative
61,Beauty,Lipstick,U2044,Okay,"Not worth the money, poor quality Lipstick.",2,No,18,Negative
1321,Beauty,Shampoo,U7411,Great!,"Not worth the money, poor quality Shampoo.",4,Yes,35,Positive
483,Electronics,Laptop,U2161,Great!,"The Laptop works okay, but could be better.",2,Yes,20,
1049,Electronics,Smartphone,,Not good,"Not worth the money, poor quality Smartphone.",4,No,44,Positive
,Books,Fiction Novel,U6081,Terrible,"The Fiction Novel works okay, but could be better.",5,No,22,Positive
165,,Face Cream,U5165,Not good,Decent Face Cream for the price point.,2,No,0,Negative
1114,Fashion,T-shirt,U1687,Loved it,I use this T-shirt every day and it’s fantastic.,5,Yes,17,Positive
945,Fashion,Jeans,U5911,,"The Jeans is amazing, I love it!",1,No,23,Negative
1297,Books,Children's Story,U9022,Great!,The Children's Story stopped working after a week.,2,No,44,Negative
838,Fashion,T-shirt,U2733,Terrible,Really disappointed with the T-shirt.,1,Yes,11,Negative
1135,Fashion,Jacket,U5107,Not good,Exceeded my expectations! Great Jacket.,4,Yes,33,Positive
1451,Fashion,T-shirt,U8224,Loved it,I use this T-shirt every day and it’s fantastic.,3,Yes,48,Neutral
950,Beauty,Shampoo,U3661,Okay,The Shampoo stopped working after a week.,5,Yes,9,Positive
951,Fashion,Handbag,U1989,Loved it,Really disappointed with the Handbag.,2,Yes,13,Negative
768,Electronics,Laptop,U1300,Loved it,"The Laptop is amazing, I love it!",1,Yes,19,Negative
183,Beauty,Face Cream,U8456,Great!,I use this Face Cream every day and it’s fantastic.,2,No,13,Negative
876,Home & Kitchen,,U9509,Loved it,"The Microwave Oven is amazing, I love it!",4,,37,Positive
1341,Electronics,Smartwatch,U3443,Loved it,,5,Yes,23,Positive
637,Beauty,Face Cream,U7796,Great!,The Face Cream stopped working after a week.,1,Yes,,Negative
768,Electronics,Laptop,U1300,Loved it,"The Laptop is amazing, I love it!",1,Yes,19,Negative
885,Beauty,Hair Dryer,U9828,Loved it,The Hair Dryer stopped working after a week.,,Yes,4,Positive
1035,Home & Kitchen,Air Fryer,,Terrible,Exceeded my expectations! Great Air Fryer.,2,Yes,3,Negative
1057,Home & Kitchen,Air Fryer,U2547,Okay,Really disappointed with the Air Fryer.,4,No,22,Positive
613,Beauty,Face Cream,U1587,Okay,Really disappointed with the Face Cream.,4,Yes,23,Positive
412,Fashion,Jeans,U4720,,Really disappointed with the Jeans.,1,Yes,22,Negative
978,Books,Biography,U9621,Loved it,"Not worth the money, poor quality Biography.",3,No,21,Neutral
585,Fashion,Jacket,U3366,Not good,"The Jacket is amazing, I love it!",4,Yes,46,Positive
246,Beauty,Hair Dryer,U3215,Okay,"Not worth the money, poor quality Hair Dryer.",2,No,5,Negative
1374,,Children's Story,U9058,Not good,Exceeded my expectations! Great Children's Story.,5,Yes,47,
1016,,Coffee Maker,U1862,Not good,"The Coffee Maker is amazing, I love it!",2,No,46,Negative
681,Fashion,Jeans,,Loved it,Decent Jeans for the price point.,5,Yes,39,Positive
975,Beauty,Hair Dryer,U9456,Okay,The Hair Dryer stopped working after a week.,2,Yes,47,Negative
1343,Home & Kitchen,Air Fryer,U2318,Terrible,I use this Air Fryer every day and it’s fantastic.,1,No,39,Negative
1358,Fashion,Jacket,U9608,Terrible,Exceeded my expectations! Great Jacket.,1,No,19,Negative
409,Books,,U5566,Not good,,2,No,40,Negative
1471,Beauty,Hair Dryer,U5960,Okay,The Hair Dryer stopped working after a week.,2,No,1,Negative
855,Home & Kitchen,Blender,U8952,Loved it,Exceeded my expectations! Great Blender.,4,No,17,Positive
430,Beauty,Perfume,U7034,,Really disappointed with the Perfume.,5,Yes,15,Positive
942,Fashion,Handbag,U3845,Okay,"The Handbag is amazing, I love it!",5,Yes,8,Positive
751,Books,Biography,U5811,Terrible,"The Biography works okay, but could be better.",1,Yes,17,Negative
267,Electronics,Smartphone,U9693,Okay,"Not worth the money, poor quality Smartphone.",4,No,48,Positive
1177,Beauty,Shampoo,U5957,Not good,Exceeded my expectations! Great Shampoo.,1,No,44,Negative
619,Books,Cookbook,U4531,Okay,The Cookbook stopped working after a week.,5,No,50,Positive
814,Fashion,Jeans,U6090,Okay,"Not worth the money, poor quality Jeans.",4,Yes,17,Positive
783,Electronics,Laptop,U2367,Terrible,"Not worth the money, poor quality Laptop.",5,No,17,Positive
675,Electronics,Wireless Headphones,,Okay,"Not worth the money, poor quality Wireless Headphones.",2,No,3,Negative
1415,,Smartwatch,U2483,Terrible,Really disappointed with the Smartwatch.,3,Yes,36,Neutral
1356,Beauty,Lipstick,,Great!,Really disappointed with the Lipstick.,3,Yes,,Neutral
369,Books,Self-help Book,U7494,Terrible,I use this Self-help Book every day and it’s fantastic.,2,No,2,Negative
388,Electronics,Smartwatch,,Okay,The Smartwatch stopped working after a week.,1,No,17,Negative
988,Books,Children's Story,U7147,Terrible,"The Children's Story works okay, but could be better.",3,,12,Neutral
1211,Electronics,Bluetooth Speaker,U5492,,"The Bluetooth Speaker is amazing, I love it!",4,Yes,17,Positive
774,Home & Kitchen,,U8878,Loved it,,5,No,32,Positive
46,Beauty,Shampoo,U2804,Great!,Decent Shampoo for the price point.,2,No,36,Negative
589,Electronics,Wireless Headphones,,Great!,The Wireless Headphones stopped working after a week.,1,No,46,Negative
992,Fashion,,U2745,Okay,Really disappointed with the Jeans.,2,Yes,32,Negative
922,Electronics,Smartwatch,U3901,Okay,"Not worth the money, poor quality Smartwatch.",1,No,44,Negative
597,Home & Kitchen,Microwave Oven,U5355,Terrible,Exceeded my expectations! Great Microwave Oven.,1,No,22,Negative
965,Electronics,Bluetooth Speaker,U5945,Not good,I use this Bluetooth Speaker every day and it’s fantastic.,4,Yes,48,Positive
770,Home & Kitchen,Coffee Maker,U4407,Great!,"Not worth the money, poor quality Coffee Maker.",3,Yes,19,Neutral
1000,Books,Biography,U9949,Great!,Exceeded my expectations! Great Biography.,3,No,16,Neutral
1067,Home & Kitchen,Vacuum Cleaner,U3632,Great!,Exceeded my expectations! Great Vacuum Cleaner.,3,No,34,Neutral
1351,Fashion,Jacket,U2912,Okay,Really disappointed with the Jacket.,4,No,14,Positive
12,Books,Fiction Novel,U7524,Okay,Decent Fiction Novel for the price point.,5,No,25,Positive
600,Beauty,Hair Dryer,U5463,Loved it,I use this Hair Dryer every day and it’s fantastic.,2,Yes,0,Negative
1102,Electronics,,U9975,Terrible,"The Bluetooth Speaker works okay, but could be better.",2,,27,Negative
235,Fashion,T-shirt,U8035,Terrible,Decent T-shirt for the price point.,1,Yes,16,Negative
,Books,Biography,U7505,Terrible,Decent Biography for the price point.,3,No,10,Neutral
1331,Beauty,Face Cream,U2819,Okay,,3,No,8,Neutral
875,Books,Fiction Novel,U3768,Terrible,Exceeded my expectations! Great Fiction Novel.,3,Yes,6,Neutral
841,Fashion,T-shirt,U4206,Terrible,The T-shirt stopped working after a week.,2,Yes,5,Negative
647,Beauty,Shampoo,,Okay,Decent Shampoo for the price point.,,Yes,45,
570,Electronics,Bluetooth Speaker,U8330,Okay,,,No,35,Negative
1360,Electronics,Smartwatch,U7486,Loved it,I use this Smartwatch every day and it’s fantastic.,2,Yes,20,Negative
870,Electronics,Bluetooth Speaker,U4918,Terrible,Decent Bluetooth Speaker for the price point.,1,No,10,Negative
1396,Books,Fiction Novel,U9777,Terrible,Decent Fiction Novel for the price point.,2,No,14,Negative
962,,Smartwatch,U5977,Terrible,"The Smartwatch is amazing, I love it!",3,Yes,49,Neutral
1371,Electronics,Bluetooth Speaker,U1862,Okay,The Bluetooth Speaker stopped working after a week.,3,No,50,Neutral
174,Home & Kitchen,Vacuum Cleaner,U8799,Great!,Exceeded my expectations! Great Vacuum Cleaner.,4,No,24,Positive
1190,Electronics,,U1296,Terrible,The Smartphone stopped working after a week.,3,No,8,Neutral
139,Beauty,Shampoo,U3724,Terrible,,2,No,8,Negative
1158,Beauty,,U3814,Great!,Exceeded my expectations! Great Perfume.,5,No,49,Positive
1151,Books,Biography,U7377,Not good,I use this Biography every day and it’s fantastic.,4,No,3,Positive
256,Electronics,Bluetooth Speaker,U8017,Loved it,Exceeded my expectations! Great Bluetooth Speaker.,4,Yes,28,Positive
514,Beauty,Perfume,U9328,Great!,"The Perfume is amazing, I love it!",4,,,Positive
1414,Beauty,Hair Dryer,U3822,Not good,The Hair Dryer stopped working after a week.,5,No,46,Positive
96,Home & Kitchen,Blender,U5205,Loved it,The Blender stopped working after a week.,2,No,47,Negative
207,Fashion,Jeans,U9945,Loved it,"Not worth the money, poor quality Jeans.",2,No,31,Negative
863,Electronics,Smartwatch,U6357,Terrible,The Smartwatch stopped working after a week.,3,No,,Neutral
552,Home & Kitchen,Vacuum Cleaner,U5637,Great!,Really disappointed with the Vacuum Cleaner.,2,Yes,3,Negative
166,Fashion,T-shirt,U3827,Okay,"The T-shirt works okay, but could be better.",4,Yes,25,Positive
224,Books,Cookbook,U3724,Okay,I use this Cookbook every day and it’s fantastic.,5,No,36,Positive
526,Electronics,Wireless Headphones,,Okay,I use this Wireless Headphones every day and it’s fantastic.,,No,24,Positive
150,Fashion,T-shirt,U1880,Great!,,2,Yes,20,Negative
460,Books,Biography,U3815,Okay,"The Biography is amazing, I love it!",1,Yes,15,Negative
1254,Beauty,Hair Dryer,U1711,Loved it,"Not worth the money, poor quality Hair Dryer.",3,Yes,26,Neutral
669,Home & Kitchen,Blender,U1131,Not good,"Not worth the money, poor quality Blender.",1,Yes,21,Negative
231,,Hair Dryer,U8862,Loved it,"The Hair Dryer works okay, but could be better.",2,No,42,
1373,Home & Kitchen,Air Fryer,U6810,Not good,"Not worth the money, poor quality Air Fryer.",2,No,43,Negative
1460,Home & Kitchen,Microwave Oven,U1987,,"The Microwave Oven works okay, but could be better.",5,No,27,Positive
477,Books,Biography,U5783,Not good,Exceeded my expectations! Great Biography.,5,Yes,,Positive
589,Electronics,Wireless Headphones,U6990,Great!,The Wireless Headphones stopped working after a week.,,No,46,Negative
62,Home & Kitchen,Microwave Oven,U3069,Great!,Exceeded my expectations! Great Microwave Oven.,4,Yes,35,Positive
701,Beauty,Face Cream,U5205,Not good,I use this Face Cream every day and it’s fantastic.,2,Yes,28,Negative
471,Books,Biography,U2564,Terrible,I use this Biography every day and it’s fantastic.,2,Yes,13,Negative
982,Electronics,Smartwatch,U6894,Loved it,Exceeded my expectations! Great Smartwatch.,1,No,18,Negative
1200,Home & Kitchen,Vacuum Cleaner,U7285,Okay,The Vacuum Cleaner stopped working after a week.,5,Yes,42,Positive
652,Books,Children's Story,U2695,Not good,Decent Children's Story for the price point.,1,No,36,Negative
1227,Beauty,Face Cream,U1870,Loved it,"The Face Cream works okay, but could be better.",5,Yes,30,Positive
107,Books,Cookbook,U7081,Great!,I use this Cookbook every day and it’s fantastic.,,No,,Neutral
315,Books,Children's Story,U5359,Loved it,Decent Children's Story for the price point.,2,Yes,47,Negative
170,Home & Kitchen,Air Fryer,U7977,Loved it,"The Air Fryer works okay, but could be better.",2,No,47,Negative
1171,Beauty,Shampoo,U6887,Okay,"The Shampoo works okay, but could be better.",2,Yes,34,Negative
198,Books,Children's Story,U1574,Great!,I use this Children's Story every day and it’s fantastic.,2,Yes,18,Negative
1236,Beauty,Perfume,U7394,Terrible,,1,Yes,33,Negative
651,Fashion,Sneakers,U3216,Terrible,"The Sneakers works okay, but could be better.",4,No,6,Positive
53,Home & Kitchen,Vacuum Cleaner,U5625,Loved it,Decent Vacuum Cleaner for the price point.,1,Yes,28,Negative
189,Home & Kitchen,Microwave Oven,U7210,Terrible,,5,Yes,8,Positive
1241,Fashion,T-shirt,U9955,Not good,"The T-shirt is amazing, I love it!",4,Yes,35,Positive
1154,Electronics,Smartphone,U7737,Great!,"The Smartphone is amazing, I love it!",3,Yes,42,Neutral
1063,Electronics,Smartwatch,U9247,,"The Smartwatch is amazing, I love it!",1,Yes,3,Negative
1215,Books,,U6325,Not good,Exceeded my expectations! Great Self-help Book.,5,Yes,29,Positive
,Fashion,Handbag,U7570,Terrible,Really disappointed with the Handbag.,2,Yes,21,Negative
,Books,Children's Story,U7301,Great!,Exceeded my expectations! Great Children's Story.,4,No,19,Positive
874,Electronics,Smartwatch,U4124,Terrible,Really disappointed with the Smartwatch.,4,No,11,Positive
796,Beauty,Shampoo,U3429,Terrible,The Shampoo stopped working after a week.,3,No,42,Neutral
574,Home & Kitchen,Blender,U7457,Loved it,Exceeded my expectations! Great Blender.,2,Yes,31,Negative
1474,Fashion,Jacket,U5578,Terrible,I use this Jacket every day and it’s fantastic.,5,No,3,Positive
658,,Bluetooth Speaker,U3340,Loved it,"Not worth the money, poor quality Bluetooth Speaker.",3,Yes,49,Neutral
643,Fashion,Handbag,U5401,Loved it,I use this Handbag every day and it’s fantastic.,5,No,20,Positive
1061,Fashion,Jeans,U7881,Loved it,Decent Jeans for the price point.,3,Yes,,
690,Beauty,Lipstick,U4324,Great!,Exceeded my expectations! Great Lipstick.,3,No,0,Neutral
696,Books,Cookbook,U6034,,Exceeded my expectations! Great Cookbook.,2,Yes,25,Negative
1098,Beauty,Perfume,U7294,Great!,Decent Perfume for the price point.,5,No,31,Positive
131,Beauty,Lipstick,U9236,Not good,Decent Lipstick for the price point.,5,No,13,Positive
1190,Electronics,Smartphone,,Terrible,The Smartphone stopped working after a week.,3,No,8,Neutral
938,Home & Kitchen,Microwave Oven,U6061,Not good,Decent Microwave Oven for the price point.,3,Yes,8,Neutral
1091,Beauty,Shampoo,U4887,Loved it,Really disappointed with the Shampoo.,1,Yes,1,Negative
259,Beauty,Hair Dryer,U8936,Terrible,Really disappointed with the Hair Dryer.,3,No,16,Neutral
768,Electronics,Laptop,U1300,Loved it,"The Laptop is amazing, I love it!",1,Yes,19,Negative
81,Home & Kitchen,Blender,U7849,Not good,Really disappointed with the Blender.,5,,14,Positive
1091,Beauty,Shampoo,U4887,Loved it,Really disappointed with the Shampoo.,,Yes,1,Negative
